"workerid","category","item","val","gender","metric"
37,"hobby","plays tennis",0.45,"male","existence"
37,"employment","steals chewing gum",0.005,"male","existence"
37,"hobby","hikes",0.705,"male","existence"
37,"employment","sells companies",0.002,"male","existence"
37,"entertainment","listens to Pandora",0.1,"male","existence"
37,"clothing","wears a bra",0.01,"male","existence"
37,"employment","volunteers for political campaigns",0.01,"male","existence"
37,"food","eats caviar",0.05,"male","existence"
37,"food","smokes marijuana",0.2,"male","existence"
37,"hobby","climbs mountains",0.008,"male","existence"
37,"food","eats peanut butter",0.999,"male","existence"
37,"clothing","wears a watch",0.95,"male","existence"
37,"employment","sells things on eBay",0.02,"male","existence"
37,"entertainment","listens to live music",0.9,"male","existence"
37,"entertainment","watches professional football",0.7,"male","existence"
37,"food","does cocaine",0.01,"male","existence"
38,"clothing","wears socks",1,"male","existence"
38,"entertainment","listens to live music",0.95,"male","existence"
38,"employment","steals cars",0.025,"male","existence"
38,"hobby","runs",1,"male","existence"
38,"hobby","plays tennis",0.15,"male","existence"
38,"food","drinks beer",0.925,"male","existence"
38,"food","drinks coffee",0.75,"male","existence"
38,"employment","volunteers for soup kitchens",0.01,"male","existence"
38,"entertainment","watches space launches",0.1,"male","existence"
38,"food","eats caviar",0.03,"male","existence"
38,"employment","sells things on eBay",0.1,"male","existence"
38,"entertainment","goes to the ballet",0.1,"male","existence"
38,"employment","writes poems",0.8,"male","existence"
38,"food","eats peanut butter",0.975,"male","existence"
38,"employment","sells companies",0.04,"male","existence"
38,"employment","volunteers for political campaigns",0.065,"male","existence"
38,"employment","steals chewing gum",0.075,"male","existence"
38,"employment","writes novels",0.015,"male","existence"
38,"clothing","wears a suit",0.8,"male","existence"
38,"entertainment","goes to the movies",0.98,"male","existence"
38,"entertainment","watches professional football",0.85,"male","existence"
38,"hobby","hikes",0.8,"male","existence"
38,"clothing","wears a bra",0.025,"male","existence"
38,"hobby","plays the banjo",0.03,"male","existence"
38,"clothing","wears slacks",0.85,"male","existence"
38,"food","smokes cigarettes",0.35,"male","existence"
38,"food","smokes marijuana",0.5,"male","existence"
38,"hobby","climbs mountains",0.02,"male","existence"
38,"entertainment","listens to Pandora",0.45,"male","existence"
38,"food","does cocaine",0.15,"male","existence"
38,"clothing","wears a watch",0.95,"male","existence"
39,"clothing","wears a suit",0.5,"male","existence"
39,"food","smokes cigarettes",0.5,"male","existence"
39,"employment","steals chewing gum",0.05,"male","existence"
39,"food","drinks beer",0.9,"male","existence"
39,"food","does cocaine",0.1,"male","existence"
39,"employment","steals cars",0.002,"male","existence"
39,"clothing","wears a bra",0.01,"male","existence"
39,"clothing","wears socks",1,"male","existence"
39,"entertainment","goes to the ballet",0.05,"male","existence"
39,"employment","sells companies",0.01,"male","existence"
39,"employment","volunteers for soup kitchens",0.025,"male","existence"
39,"employment","writes novels",0.01,"male","existence"
39,"food","smokes marijuana",0.3,"male","existence"
39,"employment","writes poems",0.15,"male","existence"
39,"entertainment","watches professional football",0.9,"male","existence"
39,"entertainment","watches space launches",0.2,"male","existence"
39,"clothing","wears slacks",0.8,"male","existence"
39,"food","drinks coffee",0.75,"male","existence"
39,"entertainment","listens to Pandora",0.5,"male","existence"
39,"hobby","plays the banjo",0.05,"male","existence"
39,"entertainment","listens to live music",0.9,"male","existence"
39,"food","eats caviar",0.05,"male","existence"
39,"hobby","hikes",0.3,"male","existence"
39,"food","eats peanut butter",0.95,"male","existence"
39,"hobby","runs",0.98,"male","existence"
39,"hobby","climbs mountains",0.05,"male","existence"
39,"clothing","wears a watch",0.9,"male","existence"
39,"hobby","plays tennis",0.1,"male","existence"
39,"employment","volunteers for political campaigns",0.05,"male","existence"
39,"entertainment","goes to the movies",0.9,"male","existence"
39,"employment","sells things on eBay",0.05,"male","existence"
0,"employment","sells companies",1e-04,"female","existence"
0,"food","smokes marijuana",0.4,"female","existence"
0,"food","eats caviar",0.15,"female","existence"
0,"clothing","wears socks",1,"female","existence"
0,"entertainment","listens to live music",0.9,"female","existence"
0,"clothing","wears a bra",0.975,"female","existence"
0,"food","does cocaine",0.15,"female","existence"
0,"entertainment","goes to the ballet",0.75,"female","existence"
0,"employment","sells things on eBay",0.45,"female","existence"
0,"employment","volunteers for soup kitchens",0.2,"female","existence"
0,"entertainment","listens to Pandora",0.55,"female","existence"
0,"entertainment","watches professional football",0.6,"female","existence"
0,"food","drinks coffee",0.95,"female","existence"
0,"employment","steals chewing gum",0.05,"female","existence"
0,"employment","volunteers for political campaigns",0.175,"female","existence"
0,"food","eats peanut butter",0.9,"female","existence"
0,"entertainment","goes to the movies",0.975,"female","existence"
0,"hobby","plays the banjo",0.15,"female","existence"
0,"entertainment","watches space launches",0.4,"female","existence"
0,"food","smokes cigarettes",0.35,"female","existence"
0,"employment","writes novels",0.075,"female","existence"
0,"hobby","hikes",0.7,"female","existence"
0,"clothing","wears a suit",0.45,"female","existence"
0,"clothing","wears a watch",0.85,"female","existence"
0,"hobby","runs",0.7,"female","existence"
0,"employment","writes poems",0.875,"female","existence"
0,"hobby","plays tennis",0.675,"female","existence"
0,"employment","steals cars",0.01,"female","existence"
0,"food","drinks beer",0.775,"female","existence"
0,"hobby","climbs mountains",0.25,"female","existence"
0,"clothing","wears slacks",0.825,"female","existence"
1,"food","eats caviar",0.02,"female","existence"
1,"employment","steals cars",0.001,"female","existence"
1,"hobby","plays tennis",0.25,"female","existence"
1,"employment","sells companies",0.005,"female","existence"
1,"entertainment","goes to the ballet",0.025,"female","existence"
1,"clothing","wears socks",1,"female","existence"
1,"food","eats peanut butter",0.95,"female","existence"
1,"food","smokes marijuana",0.2,"female","existence"
1,"employment","volunteers for political campaigns",0.035,"female","existence"
1,"food","does cocaine",0.025,"female","existence"
1,"clothing","wears a bra",1,"female","existence"
1,"entertainment","watches space launches",0.5,"female","existence"
1,"employment","writes poems",0.5,"female","existence"
1,"entertainment","goes to the movies",0.8,"female","existence"
1,"clothing","wears a suit",0.15,"female","existence"
1,"food","drinks beer",0.9,"female","existence"
1,"entertainment","watches professional football",0.8,"female","existence"
1,"hobby","climbs mountains",0.08,"female","existence"
1,"entertainment","listens to live music",0.5,"female","existence"
1,"hobby","hikes",0.6,"female","existence"
1,"employment","sells things on eBay",0.1,"female","existence"
1,"food","smokes cigarettes",0.5,"female","existence"
1,"food","drinks coffee",0.975,"female","existence"
1,"clothing","wears slacks",0.5,"female","existence"
1,"entertainment","listens to Pandora",0.3,"female","existence"
1,"employment","writes novels",0.01,"female","existence"
1,"hobby","runs",1,"female","existence"
1,"clothing","wears a watch",0.9,"female","existence"
1,"employment","volunteers for soup kitchens",0.015,"female","existence"
1,"employment","steals chewing gum",0.001,"female","existence"
1,"hobby","plays the banjo",0.005,"female","existence"
2,"entertainment","listens to Pandora",0.091,"female","existence"
2,"entertainment","goes to the movies",0.875,"female","existence"
2,"entertainment","listens to live music",0.68,"female","existence"
2,"hobby","runs",0.91,"female","existence"
2,"food","drinks beer",0.6,"female","existence"
2,"food","does cocaine",0.06,"female","existence"
2,"clothing","wears a suit",0.1,"female","existence"
2,"employment","volunteers for political campaigns",0.03,"female","existence"
2,"food","eats peanut butter",0.91,"female","existence"
2,"employment","steals chewing gum",0.011,"female","existence"
2,"hobby","climbs mountains",0.045,"female","existence"
2,"food","eats caviar",0.105,"female","existence"
2,"employment","sells things on eBay",0.08,"female","existence"
2,"employment","writes novels",0.017,"female","existence"
2,"clothing","wears a watch",0.7,"female","existence"
2,"entertainment","watches professional football",0.4,"female","existence"
2,"employment","writes poems",0.25,"female","existence"
2,"food","smokes marijuana",0.4,"female","existence"
2,"food","smokes cigarettes",0.12,"female","existence"
2,"hobby","plays tennis",0.09,"female","existence"
2,"hobby","hikes",0.901,"female","existence"
2,"clothing","wears a bra",0.93,"female","existence"
2,"food","drinks coffee",0.9,"female","existence"
2,"employment","volunteers for soup kitchens",0.35,"female","existence"
2,"entertainment","watches space launches",0.04,"female","existence"
2,"clothing","wears slacks",0.6,"female","existence"
2,"clothing","wears socks",0.97,"female","existence"
2,"employment","sells companies",0.004,"female","existence"
2,"entertainment","goes to the ballet",0.18,"female","existence"
2,"hobby","plays the banjo",0.007,"female","existence"
2,"employment","steals cars",0.003,"female","existence"
3,"hobby","plays the banjo",0.08,"female","existence"
3,"clothing","wears a suit",0.742,"female","existence"
3,"hobby","plays tennis",0.01,"female","existence"
3,"hobby","climbs mountains",0.005,"female","existence"
3,"employment","volunteers for soup kitchens",0.06,"female","existence"
3,"employment","sells companies",5e-04,"female","existence"
3,"employment","steals chewing gum",0.08,"female","existence"
3,"food","eats caviar",0.04,"female","existence"
3,"clothing","wears a bra",1,"female","existence"
3,"food","smokes marijuana",0.3,"female","existence"
3,"employment","volunteers for political campaigns",0.05,"female","existence"
3,"entertainment","goes to the ballet",0.475,"female","existence"
3,"clothing","wears a watch",0.66,"female","existence"
3,"entertainment","watches professional football",0.92,"female","existence"
3,"food","eats peanut butter",0.98,"female","existence"
3,"hobby","hikes",0.2,"female","existence"
3,"entertainment","watches space launches",0.115,"female","existence"
3,"entertainment","goes to the movies",0.99,"female","existence"
3,"employment","writes poems",0.1,"female","existence"
3,"clothing","wears socks",1,"female","existence"
3,"food","smokes cigarettes",0.088,"female","existence"
3,"hobby","runs",0.995,"female","existence"
3,"clothing","wears slacks",0.89,"female","existence"
3,"employment","steals cars",0.01,"female","existence"
3,"entertainment","listens to Pandora",0.923,"female","existence"
3,"food","drinks beer",0.8,"female","existence"
3,"entertainment","listens to live music",0.995,"female","existence"
3,"employment","writes novels",0.005,"female","existence"
3,"food","does cocaine",0.03,"female","existence"
3,"food","drinks coffee",0.8,"female","existence"
3,"employment","sells things on eBay",0.08,"female","existence"
4,"entertainment","listens to Pandora",0.2,"female","existence"
4,"food","smokes marijuana",0.6,"female","existence"
4,"food","smokes cigarettes",0.4,"female","existence"
4,"hobby","hikes",0.75,"female","existence"
4,"entertainment","listens to live music",0.7,"female","existence"
4,"entertainment","watches space launches",0.1,"female","existence"
4,"employment","writes novels",0.025,"female","existence"
4,"clothing","wears a watch",0.9,"female","existence"
4,"hobby","plays tennis",0.4,"female","existence"
4,"clothing","wears a bra",0.9,"female","existence"
4,"employment","writes poems",0.4,"female","existence"
4,"employment","steals chewing gum",0.005,"female","existence"
4,"employment","sells companies",0.001,"female","existence"
4,"hobby","climbs mountains",0.2,"female","existence"
4,"employment","sells things on eBay",0.3,"female","existence"
4,"hobby","plays the banjo",0.002,"female","existence"
4,"food","does cocaine",0.2,"female","existence"
4,"employment","volunteers for soup kitchens",0.05,"female","existence"
4,"food","eats caviar",0.015,"female","existence"
4,"employment","volunteers for political campaigns",0.05,"female","existence"
4,"hobby","runs",0.998,"female","existence"
4,"food","drinks beer",0.9,"female","existence"
4,"entertainment","watches professional football",0.9,"female","existence"
4,"clothing","wears socks",0.998,"female","existence"
4,"employment","steals cars",0.002,"female","existence"
4,"food","eats peanut butter",0.8,"female","existence"
4,"food","drinks coffee",0.75,"female","existence"
4,"entertainment","goes to the ballet",0.8,"female","existence"
4,"clothing","wears slacks",0.95,"female","existence"
4,"clothing","wears a suit",0.7,"female","existence"
4,"entertainment","goes to the movies",0.95,"female","existence"
5,"clothing","wears a suit",0.4,"female","existence"
5,"entertainment","watches professional football",0.8,"female","existence"
5,"employment","sells things on eBay",0.06,"female","existence"
5,"hobby","runs",1,"female","existence"
5,"hobby","plays the banjo",0.003,"female","existence"
5,"employment","sells companies",0.001,"female","existence"
5,"food","does cocaine",0.2,"female","existence"
5,"employment","volunteers for soup kitchens",0.2,"female","existence"
5,"food","smokes marijuana",0.45,"female","existence"
5,"food","eats peanut butter",0.98,"female","existence"
5,"employment","steals chewing gum",0.01,"female","existence"
5,"employment","writes poems",0.3,"female","existence"
5,"entertainment","goes to the movies",1,"female","existence"
5,"food","eats caviar",0.05,"female","existence"
5,"hobby","hikes",0.35,"female","existence"
5,"hobby","climbs mountains",0.1,"female","existence"
5,"entertainment","listens to live music",0.7,"female","existence"
5,"clothing","wears a watch",0.6,"female","existence"
5,"employment","writes novels",0.05,"female","existence"
5,"employment","volunteers for political campaigns",0.05,"female","existence"
5,"clothing","wears socks",1,"female","existence"
5,"food","drinks coffee",0.9,"female","existence"
5,"entertainment","listens to Pandora",0.3,"female","existence"
5,"employment","steals cars",0.005,"female","existence"
5,"food","drinks beer",0.8,"female","existence"
5,"clothing","wears a bra",1,"female","existence"
5,"hobby","plays tennis",0.55,"female","existence"
5,"food","smokes cigarettes",0.4,"female","existence"
5,"entertainment","watches space launches",0.003,"female","existence"
5,"clothing","wears slacks",0.2,"female","existence"
5,"entertainment","goes to the ballet",0.01,"female","existence"
6,"hobby","climbs mountains",0.1,"female","existence"
6,"employment","writes poems",0.8,"female","existence"
6,"food","does cocaine",0.2,"female","existence"
6,"clothing","wears socks",1,"female","existence"
6,"employment","sells companies",0.005,"female","existence"
6,"entertainment","goes to the ballet",0.1,"female","existence"
6,"entertainment","watches professional football",0.95,"female","existence"
6,"food","smokes cigarettes",0.5,"female","existence"
6,"employment","sells things on eBay",0.5,"female","existence"
6,"employment","steals cars",0.005,"female","existence"
6,"entertainment","goes to the movies",1,"female","existence"
6,"employment","steals chewing gum",0.001,"female","existence"
6,"hobby","hikes",0.3,"female","existence"
6,"food","smokes marijuana",0.6,"female","existence"
6,"clothing","wears a suit",0.2,"female","existence"
6,"entertainment","listens to Pandora",0.8,"female","existence"
6,"food","eats peanut butter",0.9,"female","existence"
6,"entertainment","listens to live music",0.8,"female","existence"
6,"employment","volunteers for soup kitchens",0.4,"female","existence"
6,"employment","volunteers for political campaigns",0.1,"female","existence"
6,"entertainment","watches space launches",1,"female","existence"
6,"hobby","plays the banjo",0.05,"female","existence"
6,"food","eats caviar",0.25,"female","existence"
6,"hobby","plays tennis",0.3,"female","existence"
6,"food","drinks beer",0.9,"female","existence"
6,"clothing","wears a watch",0.2,"female","existence"
6,"clothing","wears a bra",1,"female","existence"
6,"hobby","runs",1,"female","existence"
6,"clothing","wears slacks",0.8,"female","existence"
6,"employment","writes novels",0.25,"female","existence"
6,"food","drinks coffee",1,"female","existence"
7,"entertainment","listens to live music",0.5,"female","existence"
7,"employment","steals chewing gum",0.001,"female","existence"
7,"employment","sells companies",5e-05,"female","existence"
7,"entertainment","goes to the ballet",0.03,"female","existence"
7,"entertainment","watches professional football",0.5,"female","existence"
7,"employment","writes novels",1e-04,"female","existence"
7,"food","smokes cigarettes",0.025,"female","existence"
7,"hobby","plays the banjo",4e-05,"female","existence"
7,"clothing","wears a suit",0.9,"female","existence"
7,"clothing","wears slacks",0.2,"female","existence"
7,"entertainment","listens to Pandora",0.5,"female","existence"
7,"food","smokes marijuana",0.025,"female","existence"
7,"food","eats peanut butter",0.9,"female","existence"
7,"entertainment","watches space launches",0.02,"female","existence"
7,"food","eats caviar",0.01,"female","existence"
7,"employment","sells things on eBay",0.6,"female","existence"
7,"hobby","hikes",0.1,"female","existence"
7,"food","does cocaine",1e-04,"female","existence"
7,"employment","writes poems",0.8,"female","existence"
7,"employment","volunteers for soup kitchens",0.001,"female","existence"
7,"entertainment","goes to the movies",0.9,"female","existence"
7,"clothing","wears socks",0.95,"female","existence"
7,"food","drinks coffee",0.95,"female","existence"
7,"hobby","runs",0.98,"female","existence"
7,"hobby","plays tennis",0.2,"female","existence"
7,"clothing","wears a watch",0.85,"female","existence"
7,"hobby","climbs mountains",5e-04,"female","existence"
7,"food","drinks beer",0.85,"female","existence"
7,"employment","steals cars",1e-05,"female","existence"
7,"employment","volunteers for political campaigns",1e-04,"female","existence"
7,"clothing","wears a bra",0.99,"female","existence"
8,"entertainment","watches space launches",0.3,"female","existence"
8,"hobby","hikes",0.2,"female","existence"
8,"clothing","wears slacks",0.45,"female","existence"
8,"clothing","wears a bra",0.99,"female","existence"
8,"entertainment","watches professional football",0.2,"female","existence"
8,"hobby","plays the banjo",0.025,"female","existence"
8,"entertainment","listens to live music",0.5,"female","existence"
8,"clothing","wears socks",0.975,"female","existence"
8,"employment","steals cars",0.005,"female","existence"
8,"entertainment","listens to Pandora",0.6,"female","existence"
8,"hobby","plays tennis",0.5,"female","existence"
8,"employment","volunteers for soup kitchens",0.005,"female","existence"
8,"food","drinks beer",0.7,"female","existence"
8,"employment","sells companies",1e-04,"female","existence"
8,"food","smokes cigarettes",0.075,"female","existence"
8,"hobby","climbs mountains",0.001,"female","existence"
8,"employment","writes novels",0.015,"female","existence"
8,"employment","steals chewing gum",8e-04,"female","existence"
8,"food","eats peanut butter",0.85,"female","existence"
8,"food","drinks coffee",0.825,"female","existence"
8,"employment","sells things on eBay",0.05,"female","existence"
8,"food","eats caviar",0.375,"female","existence"
8,"employment","volunteers for political campaigns",0.075,"female","existence"
8,"employment","writes poems",0.4,"female","existence"
8,"food","does cocaine",0.035,"female","existence"
8,"entertainment","goes to the movies",0.8,"female","existence"
8,"entertainment","goes to the ballet",0.2,"female","existence"
8,"clothing","wears a watch",0.7,"female","existence"
8,"clothing","wears a suit",0.025,"female","existence"
8,"food","smokes marijuana",0.4,"female","existence"
8,"hobby","runs",0.95,"female","existence"
9,"food","smokes cigarettes",0.098,"female","existence"
9,"employment","sells things on eBay",0.052,"female","existence"
9,"hobby","runs",0.12,"female","existence"
9,"food","drinks coffee",0.7,"female","existence"
9,"hobby","hikes",0.12,"female","existence"
9,"hobby","plays tennis",0.05,"female","existence"
9,"entertainment","listens to Pandora",0.3,"female","existence"
9,"employment","writes novels",0.008,"female","existence"
9,"entertainment","watches professional football",0.46,"female","existence"
9,"employment","writes poems",0.12,"female","existence"
9,"employment","sells companies",0.001,"female","existence"
9,"clothing","wears socks",1,"female","existence"
9,"hobby","climbs mountains",0.012,"female","existence"
9,"employment","volunteers for political campaigns",0,"female","existence"
9,"food","eats caviar",0.012,"female","existence"
9,"employment","volunteers for soup kitchens",0.05,"female","existence"
9,"hobby","plays the banjo",0,"female","existence"
9,"entertainment","goes to the movies",0.8,"female","existence"
9,"employment","steals chewing gum",0.025,"female","existence"
9,"clothing","wears slacks",0.1,"female","existence"
9,"entertainment","watches space launches",0.08,"female","existence"
9,"clothing","wears a bra",1,"female","existence"
9,"food","drinks beer",0.6,"female","existence"
9,"food","eats peanut butter",0.5,"female","existence"
9,"entertainment","goes to the ballet",0.025,"female","existence"
9,"food","smokes marijuana",0.5,"female","existence"
9,"food","does cocaine",0.05,"female","existence"
9,"employment","steals cars",0,"female","existence"
9,"entertainment","listens to live music",0.25,"female","existence"
9,"clothing","wears a suit",0.25,"female","existence"
9,"clothing","wears a watch",0.25,"female","existence"
10,"hobby","runs",0.9,"female","existence"
10,"hobby","climbs mountains",0.001,"female","existence"
10,"food","eats peanut butter",0.9,"female","existence"
10,"food","drinks coffee",0.8,"female","existence"
10,"food","smokes marijuana",0.35,"female","existence"
10,"clothing","wears slacks",0.3,"female","existence"
10,"entertainment","goes to the movies",0.7,"female","existence"
10,"hobby","hikes",0.18,"female","existence"
10,"entertainment","watches professional football",0.7,"female","existence"
10,"food","does cocaine",0.05,"female","existence"
10,"clothing","wears a suit",0.1,"female","existence"
10,"employment","sells companies",0.003,"female","existence"
10,"employment","sells things on eBay",0.05,"female","existence"
10,"employment","steals chewing gum",0.005,"female","existence"
10,"clothing","wears socks",1,"female","existence"
10,"entertainment","goes to the ballet",0.03,"female","existence"
10,"employment","steals cars",0.002,"female","existence"
10,"hobby","plays tennis",0.25,"female","existence"
10,"clothing","wears a bra",1,"female","existence"
10,"food","drinks beer",0.75,"female","existence"
10,"food","smokes cigarettes",0.2,"female","existence"
10,"employment","volunteers for soup kitchens",0.1,"female","existence"
10,"entertainment","listens to Pandora",0.2,"female","existence"
10,"employment","volunteers for political campaigns",0.1,"female","existence"
10,"clothing","wears a watch",0.4,"female","existence"
10,"entertainment","listens to live music",0.5,"female","existence"
10,"hobby","plays the banjo",0.001,"female","existence"
10,"entertainment","watches space launches",0.015,"female","existence"
10,"employment","writes novels",0.005,"female","existence"
10,"food","eats caviar",0.01,"female","existence"
10,"employment","writes poems",0.6,"female","existence"
11,"hobby","plays the banjo",0.1,"female","existence"
11,"entertainment","listens to Pandora",0.5,"female","existence"
11,"entertainment","goes to the ballet",0.25,"female","existence"
11,"entertainment","watches professional football",0.6,"female","existence"
11,"clothing","wears socks",1,"female","existence"
11,"food","eats peanut butter",0.9,"female","existence"
11,"employment","volunteers for political campaigns",0.1,"female","existence"
11,"clothing","wears a watch",0.999,"female","existence"
11,"clothing","wears slacks",1,"female","existence"
11,"entertainment","listens to live music",0.25,"female","existence"
11,"hobby","climbs mountains",0.05,"female","existence"
11,"employment","volunteers for soup kitchens",0.1,"female","existence"
11,"employment","steals chewing gum",0.025,"female","existence"
11,"food","drinks coffee",0.999,"female","existence"
11,"employment","steals cars",0.005,"female","existence"
11,"food","does cocaine",0.05,"female","existence"
11,"clothing","wears a bra",0.999,"female","existence"
11,"employment","sells companies",0.005,"female","existence"
11,"food","smokes marijuana",0.75,"female","existence"
11,"employment","sells things on eBay",0.25,"female","existence"
11,"clothing","wears a suit",0.4,"female","existence"
11,"entertainment","watches space launches",0.4,"female","existence"
11,"food","eats caviar",0.005,"female","existence"
11,"employment","writes novels",0.008,"female","existence"
11,"entertainment","goes to the movies",0.9,"female","existence"
11,"employment","writes poems",0.7,"female","existence"
11,"food","smokes cigarettes",0.4,"female","existence"
11,"hobby","hikes",0.15,"female","existence"
11,"food","drinks beer",0.6,"female","existence"
11,"hobby","runs",0.999,"female","existence"
11,"hobby","plays tennis",0.4,"female","existence"
12,"employment","sells things on eBay",0.1,"female","existence"
12,"employment","volunteers for soup kitchens",0.3,"female","existence"
12,"food","smokes marijuana",0.2,"female","existence"
12,"entertainment","goes to the ballet",0.4,"female","existence"
12,"employment","steals chewing gum",0.4,"female","existence"
12,"food","drinks beer",0.8,"female","existence"
12,"food","eats caviar",0.3,"female","existence"
12,"food","drinks coffee",0.9,"female","existence"
12,"hobby","hikes",0.7,"female","existence"
12,"entertainment","listens to Pandora",0.9,"female","existence"
12,"entertainment","goes to the movies",0.975,"female","existence"
12,"clothing","wears slacks",0.9,"female","existence"
12,"clothing","wears a suit",0.8,"female","existence"
12,"entertainment","watches space launches",0.05,"female","existence"
12,"entertainment","watches professional football",0.5,"female","existence"
12,"employment","sells companies",0.025,"female","existence"
12,"food","does cocaine",0.25,"female","existence"
12,"clothing","wears a watch",0.8,"female","existence"
12,"hobby","climbs mountains",0.2,"female","existence"
12,"hobby","plays tennis",0.8,"female","existence"
12,"employment","writes novels",0.5,"female","existence"
12,"food","eats peanut butter",0.6,"female","existence"
12,"employment","volunteers for political campaigns",0.3,"female","existence"
12,"hobby","plays the banjo",0.1,"female","existence"
12,"food","smokes cigarettes",0.7,"female","existence"
12,"clothing","wears socks",1,"female","existence"
12,"entertainment","listens to live music",0.7,"female","existence"
12,"employment","steals cars",0.02,"female","existence"
12,"clothing","wears a bra",1,"female","existence"
12,"hobby","runs",0.9,"female","existence"
12,"employment","writes poems",0.9,"female","existence"
13,"employment","sells things on eBay",0.2,"female","existence"
13,"entertainment","watches professional football",0.8,"female","existence"
13,"clothing","wears a watch",0.9,"female","existence"
13,"employment","volunteers for soup kitchens",0.05,"female","existence"
13,"food","drinks coffee",0.7,"female","existence"
13,"clothing","wears a bra",1,"female","existence"
13,"employment","writes novels",0.005,"female","existence"
13,"food","eats caviar",0.3,"female","existence"
13,"entertainment","listens to live music",0.8,"female","existence"
13,"food","smokes cigarettes",0.4,"female","existence"
13,"food","drinks beer",0.5,"female","existence"
13,"employment","steals cars",1e-04,"female","existence"
13,"entertainment","goes to the ballet",0.05,"female","existence"
13,"employment","writes poems",0.1,"female","existence"
13,"food","eats peanut butter",0.6,"female","existence"
13,"clothing","wears socks",1,"female","existence"
13,"employment","volunteers for political campaigns",0.01,"female","existence"
13,"clothing","wears slacks",0.3,"female","existence"
13,"hobby","hikes",0.075,"female","existence"
13,"food","does cocaine",0.007,"female","existence"
13,"entertainment","watches space launches",0.175,"female","existence"
13,"hobby","climbs mountains",0.001,"female","existence"
13,"entertainment","goes to the movies",0.375,"female","existence"
13,"employment","steals chewing gum",1e-04,"female","existence"
13,"hobby","plays tennis",0.05,"female","existence"
13,"clothing","wears a suit",0.15,"female","existence"
13,"food","smokes marijuana",0.3,"female","existence"
13,"hobby","plays the banjo",5e-04,"female","existence"
13,"entertainment","listens to Pandora",0.6,"female","existence"
13,"employment","sells companies",2e-04,"female","existence"
13,"hobby","runs",0.175,"female","existence"
14,"food","eats caviar",0.5,"female","existence"
14,"hobby","runs",1,"female","existence"
14,"entertainment","goes to the ballet",0.3,"female","existence"
14,"hobby","plays tennis",0.8,"female","existence"
14,"employment","steals cars",0.15,"female","existence"
14,"employment","writes poems",1,"female","existence"
14,"food","does cocaine",0.5,"female","existence"
14,"entertainment","watches space launches",0.3,"female","existence"
14,"hobby","hikes",0.8,"female","existence"
14,"employment","sells things on eBay",0.9,"female","existence"
14,"hobby","climbs mountains",0.9,"female","existence"
14,"clothing","wears a suit",0.8,"female","existence"
14,"employment","steals chewing gum",0.5,"female","existence"
14,"food","smokes marijuana",0.5,"female","existence"
14,"clothing","wears slacks",0.8,"female","existence"
14,"entertainment","listens to live music",0.9,"female","existence"
14,"food","drinks beer",0.8,"female","existence"
14,"food","drinks coffee",0.8,"female","existence"
14,"clothing","wears socks",1,"female","existence"
14,"employment","sells companies",0.2,"female","existence"
14,"entertainment","listens to Pandora",0.5,"female","existence"
14,"food","eats peanut butter",0.6,"female","existence"
14,"clothing","wears a watch",0.2,"female","existence"
14,"food","smokes cigarettes",0.9,"female","existence"
14,"employment","volunteers for political campaigns",0.2,"female","existence"
14,"entertainment","goes to the movies",0.9,"female","existence"
14,"clothing","wears a bra",0.85,"female","existence"
14,"hobby","plays the banjo",0.2,"female","existence"
14,"entertainment","watches professional football",0.4,"female","existence"
14,"employment","writes novels",0.2,"female","existence"
14,"employment","volunteers for soup kitchens",0.8,"female","existence"
15,"employment","writes novels",0.002,"female","existence"
15,"employment","sells things on eBay",0.57,"female","existence"
15,"hobby","runs",0.45,"female","existence"
15,"entertainment","listens to live music",1,"female","existence"
15,"clothing","wears a suit",0.25,"female","existence"
15,"employment","writes poems",0.055,"female","existence"
15,"employment","steals chewing gum",0.25,"female","existence"
15,"hobby","plays tennis",0.45,"female","existence"
15,"clothing","wears a watch",0.9,"female","existence"
15,"food","smokes marijuana",0.15,"female","existence"
15,"hobby","climbs mountains",0,"female","existence"
15,"food","smokes cigarettes",0.55,"female","existence"
15,"entertainment","listens to Pandora",0.23,"female","existence"
15,"entertainment","goes to the movies",1,"female","existence"
15,"employment","volunteers for soup kitchens",0.002,"female","existence"
15,"clothing","wears slacks",0.45,"female","existence"
15,"food","eats peanut butter",0.8,"female","existence"
15,"entertainment","goes to the ballet",0.007,"female","existence"
15,"food","drinks beer",0.95,"female","existence"
15,"hobby","plays the banjo",0,"female","existence"
15,"entertainment","watches professional football",0.45,"female","existence"
15,"entertainment","watches space launches",0,"female","existence"
15,"employment","sells companies",0.001,"female","existence"
15,"food","drinks coffee",1,"female","existence"
15,"clothing","wears socks",1,"female","existence"
15,"employment","volunteers for political campaigns",0.001,"female","existence"
15,"clothing","wears a bra",1,"female","existence"
15,"food","eats caviar",0.002,"female","existence"
15,"food","does cocaine",0.1,"female","existence"
15,"hobby","hikes",0.55,"female","existence"
15,"employment","steals cars",0.013,"female","existence"
16,"entertainment","listens to live music",0.8,"female","existence"
16,"food","drinks beer",0.85,"female","existence"
16,"hobby","climbs mountains",0.005,"female","existence"
16,"employment","steals cars",0.001,"female","existence"
16,"employment","writes novels",5e-04,"female","existence"
16,"food","eats caviar",0.002,"female","existence"
16,"entertainment","listens to Pandora",0.5,"female","existence"
16,"clothing","wears slacks",0.3,"female","existence"
