"workerid","category","trial_type","evidenceStatement","characterGender","freqLevel","characterName","habitual","n_instances","time_period","rt","response","frequency","logFreq"
74,"hobby","truthJudge","played the banjo","male",NA,"Scott","plays the banjo",3,"year",2142,"agree-key",121.666666666667,4.80128506491438
74,"hobby","truthJudge","hiked","male",NA,"Stephen","hikes",3,"week",3111,"agree-key",2.33333333333333,0.847297860387204
74,"clothing","truthJudge","wore a suit","female",NA,"Elizabeth","wears a suit",3,"week",1783,"agree-key",2.33333333333333,0.847297860387204
74,"clothing","truthJudge","wore slacks","female",NA,"Ashley","wears slacks",3,"6 months",3345,"disagree-key",60,4.0943445622221
74,"food","truthJudge","did cocaine","female",NA,"Sophia","does cocaine",3,"week",2579,"agree-key",2.33333333333333,0.847297860387204
74,"employment","truthJudge","volunteered for a political campaign","male",NA,"Ben","volunteers for political campaigns",3,"year",2877,"agree-key",121.666666666667,4.80128506491438
74,"food","truthJudge","drank beer","male",NA,"Brian","drinks beer",3,"2 weeks",2469,"agree-key",4.66666666666667,1.54044504094715
74,"clothing","truthJudge","wore a suit","male",NA,"Seth","wears a suit",3,"month",2937,"agree-key",10,2.30258509299405
74,"clothing","truthJudge","wore a watch","female",NA,"Tina","wears a watch",3,"month",3143,"disagree-key",10,2.30258509299405
74,"entertainment","truthJudge","watched professional football","male",NA,"Doug","watches professional football",3,"year",3220,"disagree-key",121.666666666667,4.80128506491438
74,"employment","truthJudge","stole chewing gum","male",NA,"Tim","steals chewing gum",3,"year",3893,"agree-key",121.666666666667,4.80128506491438
74,"employment","truthJudge","sold something on eBay","female",NA,"Monica","sells things on eBay",3,"year",3893,"disagree-key",121.666666666667,4.80128506491438
74,"hobby","truthJudge","climbed mountains","male",NA,"David","climbs mountains",3,"year",2376,"disagree-key",121.666666666667,4.80128506491438
74,"food","truthJudge","smoked marijuana","male",NA,"Ted","smokes marijuana",3,"week",2189,"agree-key",2.33333333333333,0.847297860387204
74,"food","truthJudge","ate caviar","female",NA,"Theresa","eats caviar",3,"5 years",1720,"disagree-key",608.333333333333,6.41072297734848
74,"food","truthJudge","drank coffee","male",NA,"Vince","drinks coffee",3,"year",2110,"disagree-key",121.666666666667,4.80128506491438
74,"employment","truthJudge","wrote a poem","male",NA,"Derrick","writes poems",3,"5 years",3627,"agree-key",608.333333333333,6.41072297734848
74,"hobby","truthJudge","played tennis","male",NA,"Martin","plays tennis",3,"2 years",2923,"agree-key",243.333333333333,5.49443224547433
74,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Tom","volunteers for soup kitchens",3,"year",7238,"agree-key",121.666666666667,4.80128506491438
74,"employment","truthJudge","sold a company","male",NA,"Stephen","sells companies",3,"5 years",2485,"agree-key",608.333333333333,6.41072297734848
74,"food","truthJudge","drank coffee","female",NA,"Rebecca","drinks coffee",3,"2 weeks",2721,"agree-key",4.66666666666667,1.54044504094715
74,"hobby","truthJudge","ran","female",NA,"Laura","runs",3,"week",1579,"agree-key",2.33333333333333,0.847297860387204
74,"entertainment","truthJudge","listened to Pandora","female",NA,"Jackie","listens to Pandora",3,"month",1837,"agree-key",10,2.30258509299405
74,"food","truthJudge","did cocaine","male",NA,"Jacob","does cocaine",3,"month",1619,"agree-key",10,2.30258509299405
74,"employment","truthJudge","stole a car","male",NA,"Alexander","steals cars",3,"year",2381,"agree-key",121.666666666667,4.80128506491438
74,"food","truthJudge","smoked cigarettes","male",NA,"Ronald","smokes cigarettes",3,"week",3236,"agree-key",2.33333333333333,0.847297860387204
74,"entertainment","truthJudge","listened to live music","female",NA,"Jennifer","listens to live music",3,"month",2455,"agree-key",10,2.30258509299405
74,"clothing","truthJudge","wore a bra","female",NA,"Nicole","wears a bra",3,"month",2174,"disagree-key",10,2.30258509299405
74,"entertainment","truthJudge","watched space launches","male",NA,"Kyle","watches space launches",3,"month",2160,"agree-key",10,2.30258509299405
74,"food","truthJudge","drank beer","female",NA,"Angela","drinks beer",3,"week",1404,"agree-key",2.33333333333333,0.847297860387204
74,"employment","truthJudge","wrote a novel","male",NA,"Greg","writes novels",3,"year",1215,"agree-key",121.666666666667,4.80128506491438
74,"clothing","truthJudge","wore a bra","male",NA,"Anthony","wears a bra",3,"6 months",2843,"disagree-key",60,4.0943445622221
74,"entertainment","truthJudge","went to the ballet","male",NA,"Michael","goes to the ballet",3,"2 years",3126,"disagree-key",243.333333333333,5.49443224547433
74,"clothing","truthJudge","wore socks","female",NA,"Kathleen","wears socks",3,"week",2626,"disagree-key",2.33333333333333,0.847297860387204
74,"clothing","truthJudge","wore socks","male",NA,"Fred","wears socks",3,"month",2112,"disagree-key",10,2.30258509299405
74,"food","truthJudge","ate peanut butter","male",NA,"Robert","eats peanut butter",3,"year",2657,"disagree-key",121.666666666667,4.80128506491438
75,"clothing","truthJudge","wore a suit","male",NA,"Ronald","wears a suit",3,"6 months",6877,"agree-key",60,4.0943445622221
75,"clothing","truthJudge","wore a bra","female",NA,"Esther","wears a bra",3,"week",7683,"agree-key",2.33333333333333,0.847297860387204
75,"employment","truthJudge","stole chewing gum","male",NA,"Michael","steals chewing gum",3,"5 years",9142,"agree-key",608.333333333333,6.41072297734848
75,"food","truthJudge","drank beer","male",NA,"Gabriel","drinks beer",3,"week",1624,"agree-key",2.33333333333333,0.847297860387204
75,"food","truthJudge","smoked marijuana","male",NA,"Daniel","smokes marijuana",3,"5 years",2529,"agree-key",608.333333333333,6.41072297734848
75,"employment","truthJudge","sold something on eBay","female",NA,"Stephanie","sells things on eBay",3,"5 years",3000,"agree-key",608.333333333333,6.41072297734848
75,"entertainment","truthJudge","went to the ballet","female",NA,"Laura","goes to the ballet",3,"2 years",4250,"agree-key",243.333333333333,5.49443224547433
75,"hobby","truthJudge","played the banjo","female",NA,"Maya","plays the banjo",3,"2 years",2245,"disagree-key",243.333333333333,5.49443224547433
75,"hobby","truthJudge","hiked","female",NA,"Rebecca","hikes",3,"week",3359,"agree-key",2.33333333333333,0.847297860387204
75,"food","truthJudge","drank coffee","male",NA,"Jacob","drinks coffee",3,"month",2350,"agree-key",10,2.30258509299405
75,"clothing","truthJudge","wore socks","male",NA,"Eric","wears socks",3,"week",1603,"agree-key",2.33333333333333,0.847297860387204
75,"entertainment","truthJudge","went to the movies","female",NA,"Michelle","goes to the movies",3,"year",3512,"agree-key",121.666666666667,4.80128506491438
75,"employment","truthJudge","sold a company","female",NA,"Theresa","sells companies",3,"year",3086,"agree-key",121.666666666667,4.80128506491438
75,"food","truthJudge","did cocaine","female",NA,"Nicole","does cocaine",3,"week",3216,"agree-key",2.33333333333333,0.847297860387204
75,"food","truthJudge","smoked cigarettes","female",NA,"Melinda","smokes cigarettes",3,"month",1075,"agree-key",10,2.30258509299405
75,"entertainment","truthJudge","watched professional football","male",NA,"Lee","watches professional football",3,"year",4252,"agree-key",121.666666666667,4.80128506491438
75,"food","truthJudge","ate caviar","female",NA,"Elisa","eats caviar",3,"month",1220,"agree-key",10,2.30258509299405
75,"clothing","truthJudge","wore slacks","male",NA,"David","wears slacks",3,"week",1509,"agree-key",2.33333333333333,0.847297860387204
75,"food","truthJudge","drank beer","female",NA,"Amber","drinks beer",3,"year",1985,"agree-key",121.666666666667,4.80128506491438
75,"entertainment","truthJudge","listened to Pandora","female",NA,"Tina","listens to Pandora",3,"year",2748,"agree-key",121.666666666667,4.80128506491438
75,"hobby","truthJudge","climbed mountains","female",NA,"Veronica","climbs mountains",3,"year",2735,"agree-key",121.666666666667,4.80128506491438
75,"clothing","truthJudge","wore a watch","male",NA,"Tim","wears a watch",3,"month",1797,"agree-key",10,2.30258509299405
75,"hobby","truthJudge","played tennis","female",NA,"Bridgette","plays tennis",3,"year",2917,"agree-key",121.666666666667,4.80128506491438
75,"hobby","truthJudge","ran","female",NA,"Julia","runs",3,"2 years",3036,"disagree-key",243.333333333333,5.49443224547433
75,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Jennifer","volunteers for soup kitchens",3,"year",3735,"agree-key",121.666666666667,4.80128506491438
75,"entertainment","truthJudge","listened to live music","female",NA,"Crystal","listens to live music",3,"month",1833,"agree-key",10,2.30258509299405
75,"employment","truthJudge","wrote a poem","female",NA,"Shannon","writes poems",3,"year",2119,"disagree-key",121.666666666667,4.80128506491438
75,"employment","truthJudge","volunteered for a political campaign","male",NA,"Josh","volunteers for political campaigns",3,"5 years",2817,"agree-key",608.333333333333,6.41072297734848
75,"employment","truthJudge","stole a car","male",NA,"William","steals cars",3,"5 years",2325,"agree-key",608.333333333333,6.41072297734848
75,"clothing","truthJudge","wore socks","female",NA,"Jackie","wears socks",3,"month",3721,"disagree-key",10,2.30258509299405
75,"food","truthJudge","drank coffee","female",NA,"Brooke","drinks coffee",3,"year",3445,"agree-key",121.666666666667,4.80128506491438
75,"entertainment","truthJudge","watched space launches","female",NA,"Angela","watches space launches",3,"2 years",5032,"agree-key",243.333333333333,5.49443224547433
75,"clothing","truthJudge","wore a suit","female",NA,"Janet","wears a suit",3,"month",1934,"agree-key",10,2.30258509299405
75,"food","truthJudge","did cocaine","male",NA,"John","does cocaine",3,"month",1057,"agree-key",10,2.30258509299405
75,"employment","truthJudge","wrote a novel","female",NA,"Monica","writes novels",3,"5 years",1688,"agree-key",608.333333333333,6.41072297734848
75,"food","truthJudge","ate peanut butter","male",NA,"Alexander","eats peanut butter",3,"year",4225,"disagree-key",121.666666666667,4.80128506491438
75,"clothing","truthJudge","wore a bra","male",NA,"Vince","wears a bra",3,"month",3427,"agree-key",10,2.30258509299405
76,"food","truthJudge","drank beer","female",NA,"Crystal","drinks beer",3,"2 weeks",5265,"agree-key",4.66666666666667,1.54044504094715
76,"clothing","truthJudge","wore socks","female",NA,"Julia","wears socks",3,"month",2649,"agree-key",10,2.30258509299405
76,"clothing","truthJudge","wore a suit","male",NA,"Doug","wears a suit",3,"week",2624,"agree-key",2.33333333333333,0.847297860387204
76,"hobby","truthJudge","hiked","male",NA,"Stephen","hikes",3,"year",3170,"agree-key",121.666666666667,4.80128506491438
76,"hobby","truthJudge","climbed mountains","male",NA,"William","climbs mountains",3,"2 years",4573,"agree-key",243.333333333333,5.49443224547433
76,"clothing","truthJudge","wore a bra","male",NA,"Alexander","wears a bra",3,"month",6689,"agree-key",10,2.30258509299405
76,"employment","truthJudge","wrote a novel","male",NA,"Christopher","writes novels",3,"5 years",2800,"agree-key",608.333333333333,6.41072297734848
76,"food","truthJudge","drank coffee","female",NA,"Elizabeth","drinks coffee",3,"2 weeks",9285,"agree-key",4.66666666666667,1.54044504094715
76,"employment","truthJudge","sold something on eBay","male",NA,"Anthony","sells things on eBay",3,"year",4095,"agree-key",121.666666666667,4.80128506491438
76,"food","truthJudge","did cocaine","female",NA,"Alicia","does cocaine",3,"week",2021,"agree-key",2.33333333333333,0.847297860387204
76,"food","truthJudge","smoked cigarettes","male",NA,"George","smokes cigarettes",3,"year",5310,"disagree-key",121.666666666667,4.80128506491438
76,"employment","truthJudge","wrote a poem","female",NA,"Elisa","writes poems",3,"year",1977,"agree-key",121.666666666667,4.80128506491438
76,"clothing","truthJudge","wore a bra","female",NA,"Shannon","wears a bra",3,"month",1886,"agree-key",10,2.30258509299405
76,"clothing","truthJudge","wore a suit","female",NA,"Laura","wears a suit",3,"6 months",2111,"agree-key",60,4.0943445622221
76,"entertainment","truthJudge","went to the ballet","female",NA,"Angela","goes to the ballet",3,"month",10721,"agree-key",10,2.30258509299405
76,"entertainment","truthJudge","listened to live music","female",NA,"Theresa","listens to live music",3,"week",2007,"agree-key",2.33333333333333,0.847297860387204
76,"food","truthJudge","drank coffee","male",NA,"Robert","drinks coffee",3,"month",2510,"agree-key",10,2.30258509299405
76,"hobby","truthJudge","played tennis","male",NA,"Jacob","plays tennis",3,"2 years",2724,"disagree-key",243.333333333333,5.49443224547433
76,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Hillary","volunteers for soup kitchens",3,"year",11688,"agree-key",121.666666666667,4.80128506491438
76,"entertainment","truthJudge","listened to Pandora","male",NA,"Brian","listens to Pandora",3,"week",1683,"agree-key",2.33333333333333,0.847297860387204
76,"food","truthJudge","ate peanut butter","male",NA,"John","eats peanut butter",3,"year",2860,"agree-key",121.666666666667,4.80128506491438
76,"employment","truthJudge","stole a car","male",NA,"Cameron","steals cars",3,"month",1777,"agree-key",10,2.30258509299405
76,"hobby","truthJudge","played the banjo","male",NA,"Derrick","plays the banjo",3,"2 years",2948,"disagree-key",243.333333333333,5.49443224547433
76,"employment","truthJudge","stole chewing gum","female",NA,"Claire","steals chewing gum",3,"5 years",4629,"agree-key",608.333333333333,6.41072297734848
76,"employment","truthJudge","sold a company","female",NA,"Monica","sells companies",3,"year",5077,"agree-key",121.666666666667,4.80128506491438
76,"clothing","truthJudge","wore a watch","male",NA,"Scott","wears a watch",3,"6 months",2126,"disagree-key",60,4.0943445622221
76,"food","truthJudge","ate caviar","female",NA,"Amber","eats caviar",3,"5 years",5302,"agree-key",608.333333333333,6.41072297734848
76,"clothing","truthJudge","wore slacks","male",NA,"Eric","wears slacks",3,"week",1762,"agree-key",2.33333333333333,0.847297860387204
76,"entertainment","truthJudge","watched professional football","male",NA,"Vince","watches professional football",3,"year",42987,"disagree-key",121.666666666667,4.80128506491438
76,"food","truthJudge","did cocaine","male",NA,"Tim","does cocaine",3,"week",2695,"agree-key",2.33333333333333,0.847297860387204
76,"food","truthJudge","smoked marijuana","female",NA,"Kathleen","smokes marijuana",3,"month",3602,"agree-key",10,2.30258509299405
76,"entertainment","truthJudge","went to the movies","female",NA,"Jessica","goes to the movies",3,"month",1696,"agree-key",10,2.30258509299405
76,"employment","truthJudge","volunteered for a political campaign","female",NA,"Melinda","volunteers for political campaigns",3,"year",2081,"agree-key",121.666666666667,4.80128506491438
76,"hobby","truthJudge","ran","male",NA,"Lucas","runs",3,"week",1844,"agree-key",2.33333333333333,0.847297860387204
76,"food","truthJudge","drank beer","male",NA,"Jack","drinks beer",3,"month",10511,"agree-key",10,2.30258509299405
76,"clothing","truthJudge","wore socks","male",NA,"Ronald","wears socks",3,"month",1708,"agree-key",10,2.30258509299405
76,"entertainment","truthJudge","watched space launches","male",NA,"Fred","watches space launches",3,"year",1873,"agree-key",121.666666666667,4.80128506491438
77,"hobby","truthJudge","ran","female",NA,"Linda","runs",3,"week",2204,"agree-key",2.33333333333333,0.847297860387204
77,"food","truthJudge","drank coffee","male",NA,"Ronald","drinks coffee",3,"month",1031,"agree-key",10,2.30258509299405
77,"entertainment","truthJudge","watched professional football","female",NA,"Kim","watches professional football",3,"month",2060,"agree-key",10,2.30258509299405
77,"employment","truthJudge","volunteered for a political campaign","male",NA,"Anthony","volunteers for political campaigns",3,"year",1895,"agree-key",121.666666666667,4.80128506491438
77,"employment","truthJudge","sold something on eBay","male",NA,"Christopher","sells things on eBay",3,"year",3252,"agree-key",121.666666666667,4.80128506491438
77,"food","truthJudge","ate peanut butter","female",NA,"Janet","eats peanut butter",3,"5 years",2110,"agree-key",608.333333333333,6.41072297734848
77,"clothing","truthJudge","wore slacks","female",NA,"Kelly","wears slacks",3,"month",1534,"agree-key",10,2.30258509299405
77,"employment","truthJudge","sold a company","female",NA,"Claire","sells companies",3,"5 years",3251,"agree-key",608.333333333333,6.41072297734848
77,"entertainment","truthJudge","listened to Pandora","male",NA,"Jacob","listens to Pandora",3,"month",2063,"agree-key",10,2.30258509299405
77,"food","truthJudge","drank coffee","female",NA,"Julia","drinks coffee",3,"week",1985,"agree-key",2.33333333333333,0.847297860387204
77,"employment","truthJudge","wrote a poem","male",NA,"George","writes poems",3,"year",1860,"agree-key",121.666666666667,4.80128506491438
77,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Bridgette","volunteers for soup kitchens",3,"year",2281,"agree-key",121.666666666667,4.80128506491438
77,"clothing","truthJudge","wore a watch","male",NA,"Lucas","wears a watch",3,"6 months",2111,"agree-key",60,4.0943445622221
77,"food","truthJudge","did cocaine","female",NA,"Natalie","does cocaine",3,"year",1672,"agree-key",121.666666666667,4.80128506491438
77,"clothing","truthJudge","wore a bra","male",NA,"Gabriel","wears a bra",3,"month",1558,"agree-key",10,2.30258509299405
77,"entertainment","truthJudge","went to the ballet","male",NA,"William","goes to the ballet",3,"2 years",2221,"agree-key",243.333333333333,5.49443224547433
77,"food","truthJudge","drank beer","female",NA,"Hillary","drinks beer",3,"month",1751,"agree-key",10,2.30258509299405
77,"clothing","truthJudge","wore socks","female",NA,"Veronica","wears socks",3,"month",1435,"agree-key",10,2.30258509299405
77,"hobby","truthJudge","played the banjo","male",NA,"Eric","plays the banjo",3,"year",2597,"agree-key",121.666666666667,4.80128506491438
77,"employment","truthJudge","wrote a novel","female",NA,"Ashley","writes novels",3,"year",1716,"agree-key",121.666666666667,4.80128506491438
77,"food","truthJudge","smoked cigarettes","male",NA,"Josh","smokes cigarettes",3,"month",1281,"agree-key",10,2.30258509299405
77,"entertainment","truthJudge","went to the movies","male",NA,"Jack","goes to the movies",3,"month",1485,"agree-key",10,2.30258509299405
77,"clothing","truthJudge","wore a suit","female",NA,"Elisa","wears a suit",3,"6 months",1421,"agree-key",60,4.0943445622221
77,"employment","truthJudge","stole chewing gum","male",NA,"Stephen","steals chewing gum",3,"5 years",1564,"agree-key",608.333333333333,6.41072297734848
77,"entertainment","truthJudge","listened to live music","female",NA,"Monica","listens to live music",3,"week",1377,"agree-key",2.33333333333333,0.847297860387204
77,"hobby","truthJudge","climbed mountains","female",NA,"Angela","climbs mountains",3,"2 years",1346,"agree-key",243.333333333333,5.49443224547433
77,"clothing","truthJudge","wore a bra","female",NA,"Jennifer","wears a bra",3,"week",1297,"agree-key",2.33333333333333,0.847297860387204
77,"food","truthJudge","ate caviar","male",NA,"David","eats caviar",3,"year",1312,"agree-key",121.666666666667,4.80128506491438
77,"clothing","truthJudge","wore a suit","male",NA,"Kyle","wears a suit",3,"6 months",1324,"agree-key",60,4.0943445622221
77,"entertainment","truthJudge","watched space launches","female",NA,"Rebecca","watches space launches",3,"month",3755,"agree-key",10,2.30258509299405
77,"employment","truthJudge","stole a car","male",NA,"Seth","steals cars",3,"5 years",1658,"agree-key",608.333333333333,6.41072297734848
77,"food","truthJudge","drank beer","male",NA,"Martin","drinks beer",3,"week",1202,"agree-key",2.33333333333333,0.847297860387204
77,"hobby","truthJudge","hiked","female",NA,"Maya","hikes",3,"year",1908,"agree-key",121.666666666667,4.80128506491438
77,"clothing","truthJudge","wore socks","male",NA,"Robert","wears socks",3,"week",1403,"agree-key",2.33333333333333,0.847297860387204
77,"hobby","truthJudge","played tennis","female",NA,"Kristina","plays tennis",3,"2 years",1427,"agree-key",243.333333333333,5.49443224547433
77,"food","truthJudge","did cocaine","male",NA,"Brian","does cocaine",3,"month",2297,"agree-key",10,2.30258509299405
77,"food","truthJudge","smoked marijuana","male",NA,"Fred","smokes marijuana",3,"5 years",1455,"agree-key",608.333333333333,6.41072297734848
78,"clothing","truthJudge","wore a bra","male",NA,"Michael","wears a bra",3,"month",9213,"agree-key",10,2.30258509299405
78,"employment","truthJudge","volunteered for a political campaign","female",NA,"Michelle","volunteers for political campaigns",3,"year",7016,"agree-key",121.666666666667,4.80128506491438
78,"employment","truthJudge","stole chewing gum","female",NA,"Brooke","steals chewing gum",3,"month",5100,"agree-key",10,2.30258509299405
78,"food","truthJudge","smoked marijuana","female",NA,"Ashley","smokes marijuana",3,"year",4336,"agree-key",121.666666666667,4.80128506491438
78,"food","truthJudge","did cocaine","male",NA,"Brian","does cocaine",3,"week",4021,"agree-key",2.33333333333333,0.847297860387204
78,"clothing","truthJudge","wore a suit","male",NA,"Kyle","wears a suit",3,"month",8378,"agree-key",10,2.30258509299405
78,"employment","truthJudge","wrote a novel","female",NA,"Linda","writes novels",3,"year",5124,"agree-key",121.666666666667,4.80128506491438
78,"entertainment","truthJudge","watched space launches","male",NA,"Lucas","watches space launches",3,"2 years",5859,"agree-key",243.333333333333,5.49443224547433
78,"food","truthJudge","drank coffee","female",NA,"Stephanie","drinks coffee",3,"2 weeks",4380,"agree-key",4.66666666666667,1.54044504094715
78,"hobby","truthJudge","ran","female",NA,"Claire","runs",3,"year",2651,"agree-key",121.666666666667,4.80128506491438
78,"hobby","truthJudge","climbed mountains","male",NA,"Scott","climbs mountains",3,"2 years",5980,"agree-key",243.333333333333,5.49443224547433
78,"employment","truthJudge","sold a company","male",NA,"Greg","sells companies",3,"5 years",4134,"agree-key",608.333333333333,6.41072297734848
78,"entertainment","truthJudge","listened to Pandora","female",NA,"Shannon","listens to Pandora",3,"month",10,"agree-key",10,2.30258509299405
78,"entertainment","truthJudge","listened to live music","female",NA,"Veronica","listens to live music",3,"month",5855,"agree-key",10,2.30258509299405
78,"entertainment","truthJudge","watched professional football","male",NA,"David","watches professional football",3,"year",5544,"agree-key",121.666666666667,4.80128506491438
78,"entertainment","truthJudge","went to the ballet","male",NA,"Jacob","goes to the ballet",3,"2 years",4909,"agree-key",243.333333333333,5.49443224547433
78,"clothing","truthJudge","wore socks","female",NA,"Monica","wears socks",3,"6 months",10752,"disagree-key",60,4.0943445622221
78,"food","truthJudge","did cocaine","female",NA,"Melinda","does cocaine",3,"month",3390,"agree-key",10,2.30258509299405
78,"clothing","truthJudge","wore a suit","female",NA,"Kathleen","wears a suit",3,"6 months",4579,"disagree-key",60,4.0943445622221
78,"clothing","truthJudge","wore socks","male",NA,"Alexander","wears socks",3,"6 months",3334,"disagree-key",60,4.0943445622221
78,"hobby","truthJudge","played the banjo","female",NA,"Rebecca","plays the banjo",3,"2 years",3740,"agree-key",243.333333333333,5.49443224547433
78,"clothing","truthJudge","wore slacks","male",NA,"Martin","wears slacks",3,"month",4935,"agree-key",10,2.30258509299405
78,"hobby","truthJudge","hiked","male",NA,"Jack","hikes",3,"2 months",3726,"agree-key",20,2.99573227355399
78,"food","truthJudge","smoked cigarettes","female",NA,"Jackie","smokes cigarettes",3,"month",6973,"disagree-key",10,2.30258509299405
78,"hobby","truthJudge","played tennis","female",NA,"Angela","plays tennis",3,"2 years",6212,"disagree-key",243.333333333333,5.49443224547433
78,"food","truthJudge","drank beer","female",NA,"Kim","drinks beer",3,"2 weeks",5579,"agree-key",4.66666666666667,1.54044504094715
78,"food","truthJudge","drank beer","male",NA,"Daniel","drinks beer",3,"week",4293,"agree-key",2.33333333333333,0.847297860387204
78,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Crystal","volunteers for soup kitchens",3,"year",4608,"agree-key",121.666666666667,4.80128506491438
78,"food","truthJudge","drank coffee","male",NA,"Anthony","drinks coffee",3,"month",4172,"agree-key",10,2.30258509299405
78,"employment","truthJudge","wrote a poem","male",NA,"Tim","writes poems",3,"year",2396,"agree-key",121.666666666667,4.80128506491438
78,"food","truthJudge","ate peanut butter","female",NA,"Esther","eats peanut butter",3,"year",6251,"disagree-key",121.666666666667,4.80128506491438
78,"employment","truthJudge","stole a car","female",NA,"Bridgette","steals cars",3,"year",3357,"agree-key",121.666666666667,4.80128506491438
78,"employment","truthJudge","sold something on eBay","male",NA,"Doug","sells things on eBay",3,"year",4557,"agree-key",121.666666666667,4.80128506491438
78,"entertainment","truthJudge","went to the movies","male",NA,"Gabriel","goes to the movies",3,"month",5638,"agree-key",10,2.30258509299405
78,"clothing","truthJudge","wore a watch","female",NA,"Maya","wears a watch",3,"month",3614,"agree-key",10,2.30258509299405
78,"clothing","truthJudge","wore a bra","female",NA,"Alicia","wears a bra",3,"6 months",2828,"agree-key",60,4.0943445622221
78,"food","truthJudge","ate caviar","male",NA,"Stephen","eats caviar",3,"5 years",3596,"agree-key",608.333333333333,6.41072297734848
79,"clothing","truthJudge","wore slacks","male",NA,"George","wears slacks",3,"week",3555,"agree-key",2.33333333333333,0.847297860387204
79,"entertainment","truthJudge","watched space launches","female",NA,"Monica","watches space launches",3,"year",4133,"disagree-key",121.666666666667,4.80128506491438
79,"employment","truthJudge","stole chewing gum","female",NA,"Kelly","steals chewing gum",3,"year",2711,"agree-key",121.666666666667,4.80128506491438
79,"hobby","truthJudge","hiked","male",NA,"Lee","hikes",3,"week",1651,"agree-key",2.33333333333333,0.847297860387204
79,"food","truthJudge","drank coffee","female",NA,"Janet","drinks coffee",3,"week",2154,"agree-key",2.33333333333333,0.847297860387204
79,"clothing","truthJudge","wore a bra","female",NA,"Sophia","wears a bra",3,"week",1927,"agree-key",2.33333333333333,0.847297860387204
79,"food","truthJudge","did cocaine","male",NA,"Tom","does cocaine",3,"year",2974,"disagree-key",121.666666666667,4.80128506491438
79,"clothing","truthJudge","wore a bra","male",NA,"Gabriel","wears a bra",3,"week",1800,"agree-key",2.33333333333333,0.847297860387204
79,"entertainment","truthJudge","watched professional football","male",NA,"Jacob","watches professional football",3,"year",1950,"disagree-key",121.666666666667,4.80128506491438
79,"entertainment","truthJudge","went to the movies","male",NA,"Seth","goes to the movies",3,"2 years",2288,"disagree-key",243.333333333333,5.49443224547433
79,"food","truthJudge","drank beer","female",NA,"Theresa","drinks beer",3,"month",1822,"agree-key",10,2.30258509299405
79,"food","truthJudge","smoked marijuana","male",NA,"Kyle","smokes marijuana",3,"year",2088,"disagree-key",121.666666666667,4.80128506491438
79,"employment","truthJudge","stole a car","female",NA,"Crystal","steals cars",3,"year",1978,"agree-key",121.666666666667,4.80128506491438
79,"clothing","truthJudge","wore a suit","female",NA,"Laura","wears a suit",3,"month",2866,"agree-key",10,2.30258509299405
79,"employment","truthJudge","wrote a novel","female",NA,"Kathleen","writes novels",3,"year",2573,"agree-key",121.666666666667,4.80128506491438
79,"hobby","truthJudge","ran","female",NA,"Julia","runs",3,"2 months",2175,"disagree-key",20,2.99573227355399
79,"clothing","truthJudge","wore socks","female",NA,"Michelle","wears socks",3,"week",3878,"agree-key",2.33333333333333,0.847297860387204
79,"entertainment","truthJudge","went to the ballet","female",NA,"Rebecca","goes to the ballet",3,"year",4018,"disagree-key",121.666666666667,4.80128506491438
79,"employment","truthJudge","sold something on eBay","male",NA,"Stephen","sells things on eBay",3,"5 years",3379,"disagree-key",608.333333333333,6.41072297734848
79,"employment","truthJudge","sold a company","female",NA,"Ashley","sells companies",3,"5 years",5053,"agree-key",608.333333333333,6.41072297734848
79,"employment","truthJudge","volunteered for a political campaign","male",NA,"Michael","volunteers for political campaigns",3,"5 years",3507,"disagree-key",608.333333333333,6.41072297734848
79,"clothing","truthJudge","wore socks","male",NA,"Vince","wears socks",3,"6 months",2407,"disagree-key",60,4.0943445622221
79,"food","truthJudge","did cocaine","female",NA,"Veronica","does cocaine",3,"5 years",2095,"disagree-key",608.333333333333,6.41072297734848
79,"hobby","truthJudge","played the banjo","female",NA,"Kim","plays the banjo",3,"2 years",2481,"disagree-key",243.333333333333,5.49443224547433
79,"food","truthJudge","ate peanut butter","female",NA,"Shannon","eats peanut butter",3,"year",1486,"disagree-key",121.666666666667,4.80128506491438
79,"clothing","truthJudge","wore a suit","male",NA,"Derrick","wears a suit",3,"month",2142,"agree-key",10,2.30258509299405
79,"food","truthJudge","drank beer","male",NA,"Martin","drinks beer",3,"2 weeks",1257,"agree-key",4.66666666666667,1.54044504094715
79,"hobby","truthJudge","climbed mountains","female",NA,"Tina","climbs mountains",3,"5 years",1831,"disagree-key",608.333333333333,6.41072297734848
79,"food","truthJudge","smoked cigarettes","female",NA,"Jessica","smokes cigarettes",3,"week",1671,"agree-key",2.33333333333333,0.847297860387204
79,"entertainment","truthJudge","listened to live music","male",NA,"Ted","listens to live music",3,"week",3125,"agree-key",2.33333333333333,0.847297860387204
79,"entertainment","truthJudge","listened to Pandora","male",NA,"Eric","listens to Pandora",3,"week",2574,"agree-key",2.33333333333333,0.847297860387204
79,"employment","truthJudge","wrote a poem","female",NA,"Esther","writes poems",3,"year",2429,"disagree-key",121.666666666667,4.80128506491438
