"workerid","category","item","val","gender","metric"
15,"clothing","wears slacks",4.10813788435444,"male","logWait"
15,"food","eats peanut butter",3.70267277624627,"male","logWait"
15,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
15,"food","drinks beer",1.2947271675944,"male","logWait"
15,"hobby","plays the banjo",5.20675017302255,"male","logWait"
15,"entertainment","watches professional football",4.29045944114839,"male","logWait"
15,"entertainment","watches space launches",5.89989735358249,"male","logWait"
15,"employment","sells companies",5.89989735358249,"male","logWait"
15,"food","drinks coffee",-0.902497409741819,"male","logWait"
15,"clothing","wears socks",0,"male","logWait"
15,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
15,"clothing","wears a bra",5.89989735358249,"male","logWait"
15,"food","eats caviar",5.89989735358249,"male","logWait"
15,"food","does cocaine",4.80128506491438,"male","logWait"
15,"hobby","hikes",4.80128506491438,"male","logWait"
15,"employment","steals cars",5.89989735358249,"male","logWait"
16,"entertainment","listens to live music",4.29045944114839,"male","logWait"
16,"food","drinks beer",3.59731226058845,"male","logWait"
16,"hobby","climbs mountains",5.89989735358249,"male","logWait"
16,"employment","steals cars",5.89989735358249,"male","logWait"
16,"employment","writes novels",7.50933526601659,"male","logWait"
16,"food","eats caviar",5.20675017302255,"male","logWait"
16,"entertainment","listens to Pandora",0.847297860387204,"male","logWait"
16,"clothing","wears slacks",3.40119738166216,"male","logWait"
16,"food","smokes cigarettes",-2.65926003693278,"male","logWait"
16,"food","drinks coffee",0.336472236621213,"male","logWait"
16,"entertainment","watches professional football",1.25276296849537,"male","logWait"
16,"entertainment","watches space launches",7.50933526601659,"male","logWait"
16,"clothing","wears a bra",5.89989735358249,"male","logWait"
16,"clothing","wears a watch",0.336472236621213,"male","logWait"
16,"clothing","wears a suit",0.847297860387204,"male","logWait"
16,"entertainment","goes to the movies",4.29045944114839,"male","logWait"
16,"employment","sells things on eBay",4.29045944114839,"male","logWait"
16,"clothing","wears socks",0.0419641990990322,"male","logWait"
16,"employment","volunteers for soup kitchens",5.89989735358249,"male","logWait"
16,"hobby","plays the banjo",1.98787434815435,"male","logWait"
16,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
16,"hobby","runs",0.19611487892629,"male","logWait"
16,"food","eats peanut butter",2.9041650800285,"male","logWait"
16,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
16,"food","does cocaine",2.49869997192034,"male","logWait"
16,"food","smokes marijuana",2.49869997192034,"male","logWait"
16,"hobby","hikes",3.59731226058845,"male","logWait"
16,"employment","steals chewing gum",4.80128506491438,"male","logWait"
16,"employment","sells companies",7.50933526601659,"male","logWait"
16,"employment","writes poems",4.80128506491438,"male","logWait"
16,"hobby","plays tennis",3.59731226058845,"male","logWait"
17,"entertainment","listens to Pandora",0.601579987034455,"male","logWait"
17,"employment","volunteers for soup kitchens",5.20675017302255,"male","logWait"
17,"food","drinks coffee",-0.356674943938732,"male","logWait"
17,"entertainment","goes to the movies",4.5136029924626,"male","logWait"
17,"employment","sells companies",7.50933526601659,"male","logWait"
17,"hobby","hikes",3.95398720452718,"male","logWait"
17,"hobby","runs",1.79175946922805,"male","logWait"
17,"food","smokes cigarettes",-0.356674943938732,"male","logWait"
17,"clothing","wears socks",0,"male","logWait"
17,"entertainment","listens to live music",4.29045944114839,"male","logWait"
17,"employment","steals cars",5.89989735358249,"male","logWait"
17,"food","smokes marijuana",1.79175946922805,"male","logWait"
17,"food","drinks beer",0.559615787935423,"male","logWait"
17,"clothing","wears slacks",0,"male","logWait"
17,"clothing","wears a watch",0.336472236621213,"male","logWait"
17,"employment","sells things on eBay",5.20675017302255,"male","logWait"
17,"entertainment","goes to the ballet",7.50933526601659,"male","logWait"
17,"hobby","climbs mountains",5.20675017302255,"male","logWait"
17,"entertainment","watches professional football",2.9041650800285,"male","logWait"
17,"food","eats caviar",4.80128506491438,"male","logWait"
17,"entertainment","watches space launches",5.89989735358249,"male","logWait"
17,"hobby","plays tennis",4.5136029924626,"male","logWait"
17,"employment","volunteers for political campaigns",6.81618808545665,"male","logWait"
17,"food","does cocaine",3.95398720452718,"male","logWait"
17,"food","eats peanut butter",3.41499070379449,"male","logWait"
17,"employment","steals chewing gum",5.89989735358249,"male","logWait"
17,"hobby","plays the banjo",5.89989735358249,"male","logWait"
17,"employment","writes poems",6.81618808545665,"male","logWait"
17,"clothing","wears a suit",3.70267277624627,"male","logWait"
17,"employment","writes novels",7.50933526601659,"male","logWait"
17,"clothing","wears a bra",7.50933526601659,"male","logWait"
18,"employment","volunteers for soup kitchens",5.89989735358249,"male","logWait"
18,"food","smokes marijuana",5.89989735358249,"male","logWait"
18,"hobby","climbs mountains",5.20675017302255,"male","logWait"
18,"entertainment","watches space launches",7.50933526601659,"male","logWait"
18,"food","does cocaine",5.20675017302255,"male","logWait"
18,"hobby","runs",3.41499070379449,"male","logWait"
18,"employment","sells companies",7.50933526601659,"male","logWait"
18,"clothing","wears slacks",0.847297860387204,"male","logWait"
18,"clothing","wears a watch",0.154150679827258,"male","logWait"
18,"employment","sells things on eBay",5.20675017302255,"male","logWait"
18,"clothing","wears a suit",4.5136029924626,"male","logWait"
18,"hobby","plays tennis",4.29045944114839,"male","logWait"
18,"hobby","plays the banjo",2.9041650800285,"male","logWait"
18,"entertainment","goes to the movies",4.5136029924626,"male","logWait"
18,"employment","steals cars",5.20675017302255,"male","logWait"
18,"hobby","hikes",4.5136029924626,"male","logWait"
18,"employment","volunteers for political campaigns",7.50933526601659,"male","logWait"
18,"food","drinks beer",2.30258509299405,"male","logWait"
18,"food","smokes cigarettes",-0.356674943938732,"male","logWait"
18,"entertainment","watches professional football",3.41499070379449,"male","logWait"
18,"employment","steals chewing gum",5.89989735358249,"male","logWait"
18,"entertainment","listens to Pandora",2.01490302054226,"male","logWait"
18,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
18,"employment","writes novels",5.89989735358249,"male","logWait"
18,"clothing","wears socks",0.336472236621213,"male","logWait"
18,"entertainment","listens to live music",4.80128506491438,"male","logWait"
18,"food","eats caviar",5.89989735358249,"male","logWait"
18,"employment","writes poems",5.89989735358249,"male","logWait"
18,"clothing","wears a bra",4.29045944114839,"male","logWait"
18,"food","eats peanut butter",3.40119738166216,"male","logWait"
18,"food","drinks coffee",0.847297860387204,"male","logWait"
19,"hobby","plays the banjo",4.5136029924626,"male","logWait"
19,"entertainment","watches professional football",4.5136029924626,"male","logWait"
19,"entertainment","goes to the movies",4.29045944114839,"male","logWait"
19,"hobby","runs",2.9041650800285,"male","logWait"
19,"food","smokes cigarettes",-0.356674943938732,"male","logWait"
19,"clothing","wears a bra",5.89989735358249,"male","logWait"
19,"clothing","wears socks",0,"male","logWait"
19,"food","drinks beer",2.30258509299405,"male","logWait"
19,"employment","writes poems",4.29045944114839,"male","logWait"
19,"food","smokes marijuana",3.59731226058845,"male","logWait"
19,"employment","steals cars",5.89989735358249,"male","logWait"
19,"hobby","climbs mountains",5.20675017302255,"male","logWait"
19,"clothing","wears a suit",3.41499070379449,"male","logWait"
19,"clothing","wears slacks",3.59731226058845,"male","logWait"
19,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
19,"employment","sells things on eBay",4.5136029924626,"male","logWait"
19,"food","drinks coffee",0.336472236621213,"male","logWait"
19,"entertainment","watches space launches",5.89989735358249,"male","logWait"
19,"employment","writes novels",5.89989735358249,"male","logWait"
19,"entertainment","listens to live music",5.20675017302255,"male","logWait"
19,"food","eats caviar",5.20675017302255,"male","logWait"
19,"employment","sells companies",5.20675017302255,"male","logWait"
19,"employment","steals chewing gum",5.89989735358249,"male","logWait"
19,"hobby","hikes",5.20675017302255,"male","logWait"
19,"food","eats peanut butter",2.9041650800285,"male","logWait"
19,"clothing","wears a watch",0.336472236621213,"male","logWait"
19,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
19,"hobby","plays tennis",4.5136029924626,"male","logWait"
19,"entertainment","listens to Pandora",0.559615787935423,"male","logWait"
19,"food","does cocaine",5.20675017302255,"male","logWait"
19,"employment","volunteers for soup kitchens",5.89989735358249,"male","logWait"
20,"entertainment","watches professional football",4.29045944114839,"male","logWait"
20,"employment","sells things on eBay",5.20675017302255,"male","logWait"
20,"food","does cocaine",7.50933526601659,"male","logWait"
20,"clothing","wears a suit",4.80128506491438,"male","logWait"
20,"clothing","wears a bra",7.50933526601659,"male","logWait"
20,"clothing","wears a watch",0.19611487892629,"male","logWait"
20,"hobby","runs",2.72184352323455,"male","logWait"
20,"employment","volunteers for soup kitchens",5.89989735358249,"male","logWait"
20,"employment","steals cars",7.50933526601659,"male","logWait"
20,"entertainment","watches space launches",5.89989735358249,"male","logWait"
20,"employment","writes novels",7.50933526601659,"male","logWait"
20,"food","eats peanut butter",2.9041650800285,"male","logWait"
20,"food","eats caviar",7.50933526601659,"male","logWait"
20,"hobby","plays tennis",5.20675017302255,"male","logWait"
20,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
20,"employment","sells companies",7.50933526601659,"male","logWait"
20,"clothing","wears socks",0.0419641990990322,"male","logWait"
20,"entertainment","goes to the movies",5.20675017302255,"male","logWait"
20,"food","drinks beer",1.94591014905531,"male","logWait"
20,"food","smokes cigarettes",0.336472236621213,"male","logWait"
20,"employment","writes poems",7.50933526601659,"male","logWait"
20,"clothing","wears slacks",0.559615787935423,"male","logWait"
20,"entertainment","goes to the ballet",7.50933526601659,"male","logWait"
20,"entertainment","listens to live music",4.80128506491438,"male","logWait"
20,"employment","steals chewing gum",7.50933526601659,"male","logWait"
20,"food","smokes marijuana",5.20675017302255,"male","logWait"
20,"hobby","climbs mountains",7.50933526601659,"male","logWait"
20,"hobby","plays the banjo",0.847297860387204,"male","logWait"
20,"entertainment","listens to Pandora",1.94591014905531,"male","logWait"
20,"food","drinks coffee",0.336472236621213,"male","logWait"
20,"hobby","hikes",5.20675017302255,"male","logWait"
21,"entertainment","watches professional football",2.21101789946856,"male","logWait"
21,"entertainment","listens to live music",4.29045944114839,"male","logWait"
21,"clothing","wears slacks",0.0709517359722844,"male","logWait"
21,"hobby","plays the banjo",0.336472236621213,"male","logWait"
21,"food","smokes cigarettes",-2.99573227355399,"male","logWait"
21,"employment","writes novels",5.89989735358249,"male","logWait"
21,"hobby","plays tennis",3.19184715248028,"male","logWait"
21,"employment","volunteers for soup kitchens",5.20675017302255,"male","logWait"
21,"employment","steals cars",7.50933526601659,"male","logWait"
21,"clothing","wears a watch",0,"male","logWait"
21,"food","eats caviar",3.82045581190266,"male","logWait"
21,"hobby","climbs mountains",4.10813788435444,"male","logWait"
21,"clothing","wears a bra",0.0419641990990322,"male","logWait"
21,"food","eats peanut butter",2.70805020110221,"male","logWait"
21,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
21,"food","drinks coffee",0,"male","logWait"
21,"employment","sells companies",7.50933526601659,"male","logWait"
21,"entertainment","goes to the movies",3.95398720452718,"male","logWait"
21,"employment","sells things on eBay",3.82045581190266,"male","logWait"
21,"clothing","wears socks",0.0419641990990322,"male","logWait"
21,"employment","writes poems",7.50933526601659,"male","logWait"
21,"food","does cocaine",0.847297860387204,"male","logWait"
21,"food","smokes marijuana",0.847297860387204,"male","logWait"
21,"hobby","hikes",2.72184352323455,"male","logWait"
21,"entertainment","listens to Pandora",0.336472236621213,"male","logWait"
21,"entertainment","goes to the ballet",5.20675017302255,"male","logWait"
21,"employment","steals chewing gum",7.50933526601659,"male","logWait"
21,"entertainment","watches space launches",7.50933526601659,"male","logWait"
21,"hobby","runs",2.30258509299405,"male","logWait"
21,"food","drinks beer",1.25276296849537,"male","logWait"
21,"clothing","wears a suit",1.09861228866811,"male","logWait"
22,"food","smokes cigarettes",-0.497032301633655,"male","logWait"
22,"employment","writes novels",4.80128506491438,"male","logWait"
22,"food","drinks beer",0.889262059486236,"male","logWait"
22,"employment","sells things on eBay",3.59731226058845,"male","logWait"
22,"hobby","plays the banjo",1.2947271675944,"male","logWait"
22,"hobby","hikes",2.49869997192034,"male","logWait"
22,"employment","writes poems",2.09323486381217,"male","logWait"
22,"clothing","wears a bra",5.20675017302255,"male","logWait"
22,"hobby","plays tennis",1.2947271675944,"male","logWait"
22,"entertainment","watches space launches",4.29045944114839,"male","logWait"
22,"entertainment","watches professional football",2.49869997192034,"male","logWait"
22,"clothing","wears slacks",1.2947271675944,"male","logWait"
22,"food","smokes marijuana",1.98787434815435,"male","logWait"
22,"employment","volunteers for soup kitchens",4.80128506491438,"male","logWait"
22,"food","eats caviar",4.80128506491438,"male","logWait"
22,"employment","steals chewing gum",5.20675017302255,"male","logWait"
22,"employment","sells companies",5.89989735358249,"male","logWait"
22,"clothing","wears a suit",1.2947271675944,"male","logWait"
22,"employment","volunteers for political campaigns",5.20675017302255,"male","logWait"
22,"clothing","wears a watch",0.19611487892629,"male","logWait"
22,"entertainment","goes to the ballet",4.80128506491438,"male","logWait"
22,"entertainment","listens to live music",2.9041650800285,"male","logWait"
22,"employment","steals cars",4.29045944114839,"male","logWait"
22,"food","drinks coffee",0.735111379658978,"male","logWait"
22,"clothing","wears socks",0.19611487892629,"male","logWait"
22,"hobby","climbs mountains",2.9041650800285,"male","logWait"
22,"hobby","runs",0.889262059486236,"male","logWait"
22,"entertainment","listens to Pandora",1.2947271675944,"male","logWait"
22,"food","eats peanut butter",1.98787434815435,"male","logWait"
22,"entertainment","goes to the movies",2.9041650800285,"male","logWait"
22,"food","does cocaine",1.98787434815435,"male","logWait"
23,"hobby","climbs mountains",5.89989735358249,"male","logWait"
23,"clothing","wears slacks",0.336472236621213,"male","logWait"
23,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
23,"food","eats caviar",5.89989735358249,"male","logWait"
23,"clothing","wears a suit",0.559615787935423,"male","logWait"
23,"clothing","wears socks",0,"male","logWait"
23,"employment","sells companies",7.50933526601659,"male","logWait"
23,"hobby","plays the banjo",3.40119738166216,"male","logWait"
23,"food","smokes cigarettes",0,"male","logWait"
23,"entertainment","listens to live music",2.70805020110221,"male","logWait"
23,"employment","steals cars",7.50933526601659,"male","logWait"
23,"clothing","wears a bra",5.20675017302255,"male","logWait"
23,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
23,"clothing","wears a watch",0,"male","logWait"
23,"entertainment","watches professional football",0.559615787935423,"male","logWait"
23,"hobby","hikes",4.80128506491438,"male","logWait"
23,"hobby","runs",2.01490302054226,"male","logWait"
23,"food","smokes marijuana",0.559615787935423,"male","logWait"
23,"food","eats peanut butter",1.94591014905531,"male","logWait"
23,"hobby","plays tennis",2.30258509299405,"male","logWait"
23,"employment","volunteers for soup kitchens",5.20675017302255,"male","logWait"
23,"food","drinks coffee",0.154150679827258,"male","logWait"
23,"entertainment","listens to Pandora",0.559615787935423,"male","logWait"
23,"employment","steals chewing gum",7.50933526601659,"male","logWait"
23,"food","drinks beer",1.25276296849537,"male","logWait"
23,"employment","writes poems",5.89989735358249,"male","logWait"
23,"entertainment","watches space launches",5.89989735358249,"male","logWait"
23,"employment","sells things on eBay",5.89989735358249,"male","logWait"
23,"food","does cocaine",0.847297860387204,"male","logWait"
23,"employment","writes novels",7.50933526601659,"male","logWait"
23,"entertainment","goes to the movies",3.82045581190266,"male","logWait"
24,"food","does cocaine",4.29045944114839,"male","logWait"
24,"employment","steals chewing gum",7.50933526601659,"male","logWait"
24,"employment","volunteers for soup kitchens",3.82045581190266,"male","logWait"
24,"clothing","wears socks",0.19611487892629,"male","logWait"
24,"clothing","wears slacks",0.116072171252754,"male","logWait"
24,"food","drinks beer",1.65140211153313,"male","logWait"
24,"hobby","runs",1.25276296849537,"male","logWait"
24,"hobby","hikes",3.40119738166216,"male","logWait"
24,"clothing","wears a watch",0.336472236621213,"male","logWait"
24,"entertainment","goes to the movies",3.40119738166216,"male","logWait"
24,"hobby","climbs mountains",5.89989735358249,"male","logWait"
24,"employment","steals cars",5.89989735358249,"male","logWait"
24,"employment","writes poems",7.50933526601659,"male","logWait"
24,"entertainment","watches space launches",6.81618808545665,"male","logWait"
24,"entertainment","listens to live music",4.10813788435444,"male","logWait"
24,"food","eats peanut butter",1.94591014905531,"male","logWait"
24,"food","smokes marijuana",1.6094379124341,"male","logWait"
24,"entertainment","watches professional football",2.01490302054226,"male","logWait"
24,"employment","writes novels",6.81618808545665,"male","logWait"
24,"clothing","wears a bra",3.40119738166216,"male","logWait"
24,"food","drinks coffee",0.336472236621213,"male","logWait"
24,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
24,"hobby","plays the banjo",3.40119738166216,"male","logWait"
24,"hobby","plays tennis",2.70805020110221,"male","logWait"
24,"employment","sells companies",7.50933526601659,"male","logWait"
24,"employment","volunteers for political campaigns",6.81618808545665,"male","logWait"
24,"employment","sells things on eBay",4.10813788435444,"male","logWait"
24,"food","eats caviar",6.81618808545665,"male","logWait"
24,"entertainment","listens to Pandora",1.94591014905531,"male","logWait"
24,"food","smokes cigarettes",1.6094379124341,"male","logWait"
24,"clothing","wears a suit",0.378436435720245,"male","logWait"
25,"clothing","wears a watch",0.706940502692281,"male","logWait"
25,"employment","writes novels",5.89989735358249,"male","logWait"
25,"food","smokes cigarettes",0.19611487892629,"male","logWait"
25,"hobby","runs",1.2947271675944,"male","logWait"
25,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
25,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
25,"food","drinks beer",1.80555279136039,"male","logWait"
25,"clothing","wears socks",0.0709517359722844,"male","logWait"
25,"hobby","climbs mountains",5.20675017302255,"male","logWait"
25,"food","smokes marijuana",2.49869997192034,"male","logWait"
25,"employment","volunteers for soup kitchens",5.89989735358249,"male","logWait"
25,"hobby","plays tennis",4.80128506491438,"male","logWait"
25,"employment","writes poems",5.89989735358249,"male","logWait"
25,"employment","steals chewing gum",5.89989735358249,"male","logWait"
25,"employment","steals cars",5.89989735358249,"male","logWait"
25,"employment","sells companies",7.50933526601659,"male","logWait"
25,"employment","sells things on eBay",4.80128506491438,"male","logWait"
25,"food","does cocaine",5.20675017302255,"male","logWait"
25,"food","eats peanut butter",1.80555279136039,"male","logWait"
25,"clothing","wears a suit",2.9041650800285,"male","logWait"
25,"entertainment","watches professional football",2.9041650800285,"male","logWait"
25,"hobby","plays the banjo",2.49869997192034,"male","logWait"
25,"food","drinks coffee",0.19611487892629,"male","logWait"
25,"clothing","wears slacks",0.265107750413242,"male","logWait"
25,"entertainment","goes to the movies",4.10813788435444,"male","logWait"
25,"entertainment","listens to live music",5.20675017302255,"male","logWait"
25,"entertainment","watches space launches",5.89989735358249,"male","logWait"
25,"clothing","wears a bra",4.29045944114839,"male","logWait"
25,"food","eats caviar",4.10813788435444,"male","logWait"
25,"entertainment","listens to Pandora",1.80555279136039,"male","logWait"
25,"hobby","hikes",3.19184715248028,"male","logWait"
26,"employment","steals chewing gum",4.29045944114839,"male","logWait"
26,"clothing","wears socks",0.19611487892629,"male","logWait"
26,"food","smokes cigarettes",0.0249666227304609,"male","logWait"
26,"entertainment","watches professional football",0.889262059486236,"male","logWait"
26,"entertainment","listens to live music",4.29045944114839,"male","logWait"
26,"hobby","hikes",3.41499070379449,"male","logWait"
26,"hobby","plays the banjo",3.41499070379449,"male","logWait"
26,"hobby","climbs mountains",4.5136029924626,"male","logWait"
26,"employment","writes novels",5.89989735358249,"male","logWait"
26,"employment","volunteers for political campaigns",5.20675017302255,"male","logWait"
26,"employment","writes poems",3.59731226058845,"male","logWait"
26,"food","eats caviar",5.89989735358249,"male","logWait"
26,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
26,"food","does cocaine",7.50933526601659,"male","logWait"
26,"clothing","wears a suit",1.98787434815435,"male","logWait"
26,"clothing","wears a watch",0.601579987034455,"male","logWait"
26,"clothing","wears slacks",0.0249666227304609,"male","logWait"
26,"food","drinks coffee",0.0249666227304609,"male","logWait"
26,"employment","volunteers for soup kitchens",4.10813788435444,"male","logWait"
26,"entertainment","watches space launches",5.89989735358249,"male","logWait"
26,"food","eats peanut butter",0.19611487892629,"male","logWait"
26,"hobby","plays tennis",3.41499070379449,"male","logWait"
26,"food","smokes marijuana",2.72184352323455,"male","logWait"
26,"entertainment","listens to Pandora",0.601579987034455,"male","logWait"
26,"employment","sells companies",7.50933526601659,"male","logWait"
26,"food","drinks beer",1.94865363500106,"male","logWait"
26,"clothing","wears a bra",3.41499070379449,"male","logWait"
26,"employment","steals cars",3.41499070379449,"male","logWait"
26,"entertainment","goes to the movies",1.94865363500106,"male","logWait"
26,"hobby","runs",1.1813984822874,"male","logWait"
26,"employment","sells things on eBay",3.41499070379449,"male","logWait"
27,"hobby","plays tennis",2.21101789946856,"male","logWait"
27,"food","drinks beer",2.00807705547186,"male","logWait"
27,"employment","writes novels",5.89989735358249,"male","logWait"
27,"food","does cocaine",4.10813788435444,"male","logWait"
27,"hobby","runs",0.378436435720245,"male","logWait"
27,"entertainment","watches space launches",5.89989735358249,"male","logWait"
27,"clothing","wears a watch",0.4192584302405,"male","logWait"
27,"employment","volunteers for political campaigns",5.20675017302255,"male","logWait"
27,"clothing","wears slacks",0.601579987034455,"male","logWait"
27,"entertainment","listens to Pandora",1.98787434815435,"male","logWait"
27,"entertainment","goes to the movies",3.95398720452718,"male","logWait"
27,"hobby","hikes",4.80128506491438,"male","logWait"
27,"employment","steals chewing gum",5.89989735358249,"male","logWait"
27,"food","eats peanut butter",4.10813788435444,"male","logWait"
27,"employment","steals cars",5.20675017302255,"male","logWait"
27,"clothing","wears a bra",5.89989735358249,"male","logWait"
27,"food","drinks coffee",0.19611487892629,"male","logWait"
27,"clothing","wears a suit",4.5136029924626,"male","logWait"
27,"entertainment","listens to live music",5.20675017302255,"male","logWait"
27,"entertainment","watches professional football",3.26084002396723,"male","logWait"
27,"entertainment","goes to the ballet",5.89989735358249,"male","logWait"
27,"hobby","plays the banjo",5.89989735358249,"male","logWait"
27,"food","eats caviar",5.20675017302255,"male","logWait"
27,"employment","writes poems",5.89989735358249,"male","logWait"
27,"food","smokes marijuana",1.43398923492791,"male","logWait"
27,"employment","sells companies",5.89989735358249,"male","logWait"
27,"clothing","wears socks",0.19611487892629,"male","logWait"
27,"hobby","climbs mountains",5.20675017302255,"male","logWait"
27,"employment","sells things on eBay",4.5136029924626,"male","logWait"
27,"employment","volunteers for soup kitchens",5.20675017302255,"male","logWait"
27,"food","smokes cigarettes",0.19611487892629,"male","logWait"
28,"entertainment","goes to the ballet",3.59731226058845,"male","logWait"
28,"employment","volunteers for soup kitchens",4.80128506491438,"male","logWait"
28,"food","drinks coffee",0.0137933221323358,"male","logWait"
28,"clothing","wears a suit",1.2947271675944,"male","logWait"
28,"clothing","wears a watch",0.19611487892629,"male","logWait"
28,"hobby","hikes",4.29045944114839,"male","logWait"
28,"hobby","climbs mountains",4.80128506491438,"male","logWait"
28,"hobby","plays the banjo",2.49869997192034,"male","logWait"
28,"entertainment","watches space launches",5.89989735358249,"male","logWait"
28,"clothing","wears a bra",7.50933526601659,"male","logWait"
28,"food","eats peanut butter",2.49869997192034,"male","logWait"
28,"entertainment","goes to the movies",4.29045944114839,"male","logWait"
28,"food","smokes marijuana",7.50933526601659,"male","logWait"
28,"employment","steals cars",7.50933526601659,"male","logWait"
28,"employment","writes novels",7.50933526601659,"male","logWait"
28,"food","drinks beer",1.98787434815435,"male","logWait"
28,"entertainment","watches professional football",2.95545837441605,"male","logWait"
28,"employment","sells companies",7.50933526601659,"male","logWait"
28,"clothing","wears socks",0.0709517359722844,"male","logWait"
28,"food","smokes cigarettes",0,"male","logWait"
28,"food","does cocaine",7.50933526601659,"male","logWait"
28,"entertainment","listens to Pandora",0.889262059486236,"male","logWait"
28,"employment","writes poems",7.50933526601659,"male","logWait"
28,"hobby","runs",2.49869997192034,"male","logWait"
28,"employment","steals chewing gum",7.50933526601659,"male","logWait"
28,"clothing","wears slacks",0.601579987034455,"male","logWait"
28,"employment","sells things on eBay",4.29045944114839,"male","logWait"
28,"entertainment","listens to live music",4.29045944114839,"male","logWait"
28,"food","eats caviar",5.89989735358249,"male","logWait"
28,"hobby","plays tennis",4.29045944114839,"male","logWait"
28,"employment","volunteers for political campaigns",5.89989735358249,"male","logWait"
29,"clothing","wears a bra",1.2947271675944,"male","logWait"
29,"entertainment","goes to the movies",2.9041650800285,"male","logWait"
29,"entertainment","listens to Pandora",2.49869997192034,"male","logWait"
29,"food","eats caviar",5.89989735358249,"male","logWait"
29,"food","eats peanut butter",1.2947271675944,"male","logWait"
29,"employment","steals cars",5.89989735358249,"male","logWait"
29,"clothing","wears slacks",1.2947271675944,"male","logWait"
29,"entertainment","listens to live music",2.9041650800285,"male","logWait"
29,"hobby","plays the banjo",1.80555279136039,"male","logWait"
29,"food","does cocaine",1.65140211153313,"male","logWait"
29,"employment","volunteers for political campaigns",2.49869997192034,"male","logWait"
29,"clothing","wears socks",0.19611487892629,"male","logWait"
29,"employment","steals chewing gum",3.59731226058845,"male","logWait"
29,"hobby","climbs mountains",3.59731226058845,"male","logWait"
29,"employment","volunteers for soup kitchens",5.20675017302255,"male","logWait"
29,"employment","writes poems",4.29045944114839,"male","logWait"
29,"clothing","wears a watch",0.601579987034455,"male","logWait"
29,"food","smokes cigarettes",0.0137933221323358,"male","logWait"
29,"entertainment","goes to the ballet",4.29045944114839,"male","logWait"
29,"entertainment","watches space launches",5.89989735358249,"male","logWait"
29,"employment","writes novels",5.89989735358249,"male","logWait"
29,"hobby","plays tennis",2.9041650800285,"male","logWait"
29,"hobby","hikes",3.59731226058845,"male","logWait"
29,"food","drinks beer",2.49869997192034,"male","logWait"
29,"food","drinks coffee",2.9041650800285,"male","logWait"
29,"clothing","wears a suit",2.9041650800285,"male","logWait"
29,"entertainment","watches professional football",1.51787071890861,"male","logWait"
29,"employment","sells companies",5.89989735358249,"male","logWait"
29,"food","smokes marijuana",2.49869997192034,"male","logWait"
29,"employment","sells things on eBay",4.29045944114839,"male","logWait"
29,"hobby","runs",1.65140211153313,"male","logWait"
30,"clothing","wears a watch",0.336472236621213,"male","logWait"
30,"food","drinks beer",0.847297860387204,"male","logWait"
30,"food","does cocaine",1.79175946922805,"male","logWait"
30,"food","eats peanut butter",1.25276296849537,"male","logWait"
30,"employment","sells companies",7.50933526601659,"male","logWait"
30,"entertainment","goes to the movies",3.40119738166216,"male","logWait"
30,"entertainment","watches professional football",2.9041650800285,"male","logWait"
30,"employment","volunteers for political campaigns",7.50933526601659,"male","logWait"
30,"food","drinks coffee",-0.693147180559945,"male","logWait"
30,"clothing","wears slacks",0,"male","logWait"
30,"employment","steals cars",5.20675017302255,"male","logWait"
30,"employment","writes poems",4.5136029924626,"male","logWait"
30,"clothing","wears a bra",3.40119738166216,"male","logWait"
30,"hobby","hikes",3.41499070379449,"male","logWait"
30,"clothing","wears socks",0,"male","logWait"
30,"entertainment","listens to live music",4.5136029924626,"male","logWait"
30,"employment","writes novels",6.41072297734848,"male","logWait"
30,"hobby","climbs mountains",4.5136029924626,"male","logWait"
30,"clothing","wears a suit",0.336472236621213,"male","logWait"
30,"hobby","plays tennis",2.30258509299405,"male","logWait"
30,"entertainment","goes to the ballet",5.20675017302255,"male","logWait"
30,"food","eats caviar",4.5136029924626,"male","logWait"
30,"employment","sells things on eBay",3.40119738166216,"male","logWait"
30,"hobby","plays the banjo",3.40119738166216,"male","logWait"
30,"entertainment","watches space launches",5.89989735358249,"male","logWait"
30,"food","smokes cigarettes",-0.693147180559945,"male","logWait"
30,"entertainment","listens to Pandora",0,"male","logWait"
30,"employment","steals chewing gum",2.70805020110221,"male","logWait"
30,"food","smokes marijuana",2.01490302054226,"male","logWait"
30,"employment","volunteers for soup kitchens",4.80128506491438,"male","logWait"
30,"hobby","runs",1.25276296849537,"male","logWait"
31,"hobby","climbs mountains",5.89989735358249,"male","logWait"
